prediction_id,game_date,away_team,home_team,away_score,home_score,actual_total,market_total,predicted_total,recommendation,confidence,result,edge_accuracy,profit_loss,sport,bet_type,model,game_time,bet_placed,prediction_error
2025-11-18_Troy Trojans_San Diego St Aztecs_spreads_ensemble,2025-11-18,Troy Trojans,San Diego St Aztecs,108,107,,-14.15,-12.3,AWAY,LOW,LOSS,1.85,-1.0,NCAAB,,,,,
2025-11-18_Troy Trojans_San Diego St Aztecs_spreads_random_forest,2025-11-18,Troy Trojans,San Diego St Aztecs,108,107,,-14.15,-10.53,AWAY,HIGH,LOSS,3.62,-1.0,NCAAB,,,,,
2025-11-18_Troy Trojans_San Diego St Aztecs_spreads_xgboost,2025-11-18,Troy Trojans,San Diego St Aztecs,108,107,,-14.15,-10.8,AWAY,HIGH,LOSS,3.34,-1.0,NCAAB,,,,,
2025-11-18_Troy Trojans_San Diego St Aztecs_spreads_lightgbm,2025-11-18,Troy Trojans,San Diego St Aztecs,108,107,,-14.15,-13.8,AWAY,NONE,LOSS,0.35,-1.0,NCAAB,,,,,
2025-11-18_Troy Trojans_San Diego St Aztecs_spreads_linear_regression,2025-11-18,Troy Trojans,San Diego St Aztecs,108,107,,-14.15,-20.56,HOME,HIGH,LOSS,-6.41,-1.0,NCAAB,,,,,
2025-11-18_Troy Trojans_San Diego St Aztecs_moneyline_lightgbm,2025-11-18,Troy Trojans,San Diego St Aztecs,108,107,,0.9377,0.8951,AWAY,LOW,WIN,-0.0426,0.91,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_totals_ensemble,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,127.0,146.94,151.84,OVER,MEDIUM,LOSS,4.9,-1.0,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_totals_random_forest,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,127.0,146.94,150.98,OVER,MEDIUM,LOSS,4.04,-1.0,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_totals_xgboost,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,127.0,146.94,144.2,UNDER,LOW,WIN,-2.74,0.91,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_totals_lightgbm,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,127.0,146.94,152.71,OVER,HIGH,LOSS,5.77,-1.0,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_totals_linear_regression,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,127.0,146.94,155.34,OVER,HIGH,LOSS,8.4,-1.0,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_spreads_ensemble,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,,-24.81,-25.29,HOME,NONE,WIN,-0.47,0.91,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_spreads_random_forest,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,,-24.81,-24.82,HOME,NONE,WIN,-0.0,0.91,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_spreads_xgboost,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,,-24.81,-21.14,AWAY,HIGH,LOSS,3.68,-1.0,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_spreads_lightgbm,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,,-24.81,-30.77,HOME,HIGH,WIN,-5.95,0.91,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_spreads_linear_regression,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,,-24.81,-25.76,HOME,NONE,WIN,-0.95,0.91,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_moneyline_ensemble,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,,0.9851,0.95,AWAY,LOW,LOSS,-0.0351,-1.0,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_moneyline_random_forest,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,,0.9851,0.95,AWAY,LOW,LOSS,-0.0351,-1.0,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_moneyline_xgboost,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,,0.9851,0.95,AWAY,LOW,LOSS,-0.0351,-1.0,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_moneyline_lightgbm,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,,0.9851,0.95,AWAY,LOW,LOSS,-0.0351,-1.0,NCAAB,,,,,
2025-11-18_Sacramento St Hornets_UCLA Bruins_moneyline_logistic_regression,2025-11-18,Sacramento St Hornets,UCLA Bruins,48,79,,0.9851,0.8622,AWAY,HIGH,LOSS,-0.1228,-1.0,NCAAB,,,,,
2025-11-12_Toronto Raptors_Brooklyn Nets_totals_ensemble,2025-11-11,Toronto Raptors,Brooklyn Nets,109,119,228.0,233.42,234.62,OVER,NONE,LOSS,1.21,-1.0,NBA,totals,ensemble,12:10 AM,YES,6.6200000000000045
2025-11-12_Toronto Raptors_Brooklyn Nets_totals_random_forest,2025-11-11,Toronto Raptors,Brooklyn Nets,109,119,228.0,233.42,234.48,OVER,NONE,LOSS,1.06,-1.0,NBA,totals,random_forest,12:10 AM,NO,6.47999999999999
2025-11-12_Toronto Raptors_Brooklyn Nets_totals_xgboost,2025-11-11,Toronto Raptors,Brooklyn Nets,109,119,228.0,233.42,234.18,OVER,NONE,LOSS,0.76,-1.0,NBA,totals,xgboost,12:10 AM,NO,6.180000000000007
2025-11-12_Toronto Raptors_Brooklyn Nets_totals_lightgbm,2025-11-11,Toronto Raptors,Brooklyn Nets,109,119,228.0,233.42,235.1,OVER,NONE,LOSS,1.68,-1.0,NBA,totals,lightgbm,12:10 AM,YES,7.099999999999994
2025-11-12_Toronto Raptors_Brooklyn Nets_totals_linear_regression,2025-11-11,Toronto Raptors,Brooklyn Nets,109,119,228.0,233.42,234.77,OVER,NONE,LOSS,1.35,-1.0,NBA,totals,linear_regression,12:10 AM,YES,6.77000000000001
2025-11-12_Toronto Raptors_Brooklyn Nets_spreads_ensemble,2025-11-11,Toronto Raptors,Brooklyn Nets,109,119,,9.42,8.74,HOME,NONE,WIN,-0.68,0.91,NBA,spreads,ensemble,12:10 AM,YES,
2025-11-12_Toronto Raptors_Brooklyn Nets_spreads_random_forest,2025-11-11,Toronto Raptors,Brooklyn Nets,109,119,,9.42,7.65,HOME,LOW,WIN,-1.77,0.91,NBA,spreads,random_forest,12:10 AM,NO,
2025-11-12_Toronto Raptors_Brooklyn Nets_spreads_xgboost,2025-11-11,Toronto Raptors,Brooklyn Nets,109,119,,9.42,7.82,HOME,LOW,WIN,-1.59,0.91,NBA,spreads,xgboost,12:10 AM,NO,
2025-11-12_Toronto Raptors_Brooklyn Nets_moneyline_xgboost,2025-11-11,Toronto Raptors,Brooklyn Nets,109,119,,0.2349,0.1659,AWAY,MEDIUM,LOSS,-0.069,-1.0,NBA,moneyline,xgboost,12:10 AM,YES,
2025-11-12_Toronto Raptors_Brooklyn Nets_moneyline_logistic_regression,2025-11-11,Toronto Raptors,Brooklyn Nets,109,119,,0.2349,0.3255,HOME,MEDIUM,WIN,0.0906,0.91,NBA,moneyline,logistic_regression,12:10 AM,NO,
2025-11-12_Memphis Grizzlies_New York Knicks_totals_ensemble,2025-11-11,Memphis Grizzlies,New York Knicks,133,120,253.0,233.58,229.86,UNDER,MEDIUM,LOSS,-3.72,-1.0,NBA,totals,ensemble,12:10 AM,NO,23.139999999999983
2025-11-12_Memphis Grizzlies_New York Knicks_totals_random_forest,2025-11-11,Memphis Grizzlies,New York Knicks,133,120,253.0,233.58,229.91,UNDER,MEDIUM,LOSS,-3.68,-1.0,NBA,totals,random_forest,12:10 AM,NO,23.090000000000003
2025-11-12_Memphis Grizzlies_New York Knicks_totals_xgboost,2025-11-11,Memphis Grizzlies,New York Knicks,133,120,253.0,233.58,229.81,UNDER,MEDIUM,LOSS,-3.77,-1.0,NBA,totals,xgboost,12:10 AM,YES,23.19
2025-11-12_Memphis Grizzlies_New York Knicks_totals_lightgbm,2025-11-11,Memphis Grizzlies,New York Knicks,133,120,253.0,233.58,237.86,OVER,MEDIUM,WIN,4.28,0.91,NBA,totals,lightgbm,12:10 AM,YES,15.139999999999986
2025-11-12_Memphis Grizzlies_New York Knicks_totals_linear_regression,2025-11-11,Memphis Grizzlies,New York Knicks,133,120,253.0,233.58,226.67,UNDER,HIGH,LOSS,-6.91,-1.0,NBA,totals,linear_regression,12:10 AM,NO,26.330000000000013
2025-11-12_Memphis Grizzlies_New York Knicks_spreads_xgboost,2025-11-11,Memphis Grizzlies,New York Knicks,133,120,,-8.92,-8.79,AWAY,NONE,WIN,0.12,0.91,NBA,spreads,xgboost,12:10 AM,NO,
2025-11-12_Memphis Grizzlies_New York Knicks_spreads_linear_regression,2025-11-11,Memphis Grizzlies,New York Knicks,133,120,,-8.92,-7.0,AWAY,LOW,WIN,1.91,0.91,NBA,spreads,linear_regression,12:10 AM,NO,
2025-11-12_Memphis Grizzlies_New York Knicks_moneyline_xgboost,2025-11-11,Memphis Grizzlies,New York Knicks,133,120,,0.7915,0.9156,HOME,HIGH,LOSS,0.124,-1.0,NBA,moneyline,xgboost,12:10 AM,NO,
2025-11-12_Memphis Grizzlies_New York Knicks_moneyline_logistic_regression,2025-11-11,Memphis Grizzlies,New York Knicks,133,120,,0.7915,0.7421,AWAY,LOW,WIN,-0.0494,0.91,NBA,moneyline,logistic_regression,12:10 AM,NO,
2025-11-12_Boston Celtics_Philadelphia 76ers_totals_ensemble,2025-11-11,Boston Celtics,Philadelphia 76ers,102,100,202.0,231.75,231.12,UNDER,NONE,WIN,-0.63,0.91,NBA,totals,ensemble,12:10 AM,YES,29.120000000000005
2025-11-12_Boston Celtics_Philadelphia 76ers_totals_random_forest,2025-11-11,Boston Celtics,Philadelphia 76ers,102,100,202.0,231.75,234.74,OVER,LOW,LOSS,2.99,-1.0,NBA,totals,random_forest,12:10 AM,YES,32.74000000000001
2025-11-12_Boston Celtics_Philadelphia 76ers_totals_xgboost,2025-11-11,Boston Celtics,Philadelphia 76ers,102,100,202.0,231.75,228.8,UNDER,LOW,WIN,-2.95,0.91,NBA,totals,xgboost,12:10 AM,NO,26.80000000000001
2025-11-12_Boston Celtics_Philadelphia 76ers_totals_lightgbm,2025-11-11,Boston Celtics,Philadelphia 76ers,102,100,202.0,231.75,229.92,UNDER,NONE,WIN,-1.83,0.91,NBA,totals,lightgbm,12:10 AM,NO,27.919999999999987
2025-11-12_Boston Celtics_Philadelphia 76ers_totals_linear_regression,2025-11-11,Boston Celtics,Philadelphia 76ers,102,100,202.0,231.75,232.31,OVER,NONE,LOSS,0.56,-1.0,NBA,totals,linear_regression,12:10 AM,NO,30.31
2025-11-12_Boston Celtics_Philadelphia 76ers_moneyline_ensemble,2025-11-11,Boston Celtics,Philadelphia 76ers,102,100,,0.6289,0.7072,HOME,MEDIUM,LOSS,0.0782,-1.0,NBA,moneyline,ensemble,12:10 AM,YES,
2025-11-12_Boston Celtics_Philadelphia 76ers_moneyline_random_forest,2025-11-11,Boston Celtics,Philadelphia 76ers,102,100,,0.6289,0.6556,HOME,NONE,LOSS,0.0267,-1.0,NBA,moneyline,random_forest,12:10 AM,YES,
2025-11-12_Boston Celtics_Philadelphia 76ers_moneyline_xgboost,2025-11-11,Boston Celtics,Philadelphia 76ers,102,100,,0.6289,0.681,HOME,MEDIUM,LOSS,0.052,-1.0,NBA,moneyline,xgboost,12:10 AM,YES,
2025-11-12_Boston Celtics_Philadelphia 76ers_moneyline_lightgbm,2025-11-11,Boston Celtics,Philadelphia 76ers,102,100,,0.6289,0.7334,HOME,HIGH,LOSS,0.1045,-1.0,NBA,moneyline,lightgbm,12:10 AM,YES,
2025-11-12_Boston Celtics_Philadelphia 76ers_moneyline_logistic_regression,2025-11-11,Boston Celtics,Philadelphia 76ers,102,100,,0.6289,0.7404,HOME,HIGH,LOSS,0.1115,-1.0,NBA,moneyline,logistic_regression,12:10 AM,NO,
2025-11-12_Golden State Warriors_Oklahoma City Thunder_totals_ensemble,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,228.0,227.5,232.74,OVER,HIGH,WIN,5.24,0.91,NBA,totals,ensemble,12:10 AM,YES,4.740000000000009
2025-11-12_Golden State Warriors_Oklahoma City Thunder_totals_random_forest,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,228.0,227.5,225.19,UNDER,LOW,LOSS,-2.31,-1.0,NBA,totals,random_forest,12:10 AM,YES,2.8100000000000023
2025-11-12_Golden State Warriors_Oklahoma City Thunder_totals_xgboost,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,228.0,227.5,232.31,OVER,MEDIUM,WIN,4.81,0.91,NBA,totals,xgboost,12:10 AM,YES,4.310000000000002
2025-11-12_Golden State Warriors_Oklahoma City Thunder_totals_lightgbm,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,228.0,227.5,233.17,OVER,HIGH,WIN,5.67,0.91,NBA,totals,lightgbm,12:10 AM,YES,5.169999999999988
2025-11-12_Golden State Warriors_Oklahoma City Thunder_totals_linear_regression,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,228.0,227.5,236.48,OVER,HIGH,WIN,8.98,0.91,NBA,totals,linear_regression,12:10 AM,NO,8.47999999999999
2025-11-12_Golden State Warriors_Oklahoma City Thunder_spreads_ensemble,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,,-7.5,-7.06,AWAY,NONE,WIN,0.44,0.91,NBA,spreads,ensemble,12:10 AM,YES,
2025-11-12_Golden State Warriors_Oklahoma City Thunder_spreads_xgboost,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,,-7.5,-6.5,AWAY,NONE,WIN,1.0,0.91,NBA,spreads,xgboost,12:10 AM,YES,
2025-11-12_Golden State Warriors_Oklahoma City Thunder_spreads_lightgbm,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,,-7.5,-4.87,AWAY,MEDIUM,WIN,2.63,0.91,NBA,spreads,lightgbm,12:10 AM,YES,
2025-11-12_Golden State Warriors_Oklahoma City Thunder_moneyline_ensemble,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,,0.7436,0.6818,AWAY,MEDIUM,WIN,-0.0618,0.91,NBA,moneyline,ensemble,12:10 AM,YES,
2025-11-12_Golden State Warriors_Oklahoma City Thunder_moneyline_random_forest,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,,0.7436,0.6767,AWAY,MEDIUM,WIN,-0.0669,0.91,NBA,moneyline,random_forest,12:10 AM,NO,
2025-11-12_Golden State Warriors_Oklahoma City Thunder_moneyline_xgboost,2025-11-11,Golden State Warriors,Oklahoma City Thunder,126,102,,0.7436,0.8234,HOME,MEDIUM,LOSS,0.0798,-1.0,NBA,moneyline,xgboost,12:10 AM,YES,
