prediction_id,game_date,away_team,home_team,away_score,home_score,actual_total,market_total,predicted_total,recommendation,confidence,result,edge_accuracy,profit_loss
2025-11-12_Stephen F. Austin Lumberjacks_Rice Owls_moneyline_lightgbm,2025-11-12,Stephen F. Austin Lumberjacks,Rice Owls,69,81,,0.6454,0.5514,AWAY,MEDIUM,LOSS,-0.094,-1.0
2025-11-12_Stephen F. Austin Lumberjacks_Rice Owls_moneyline_logistic_regression,2025-11-12,Stephen F. Austin Lumberjacks,Rice Owls,69,81,,0.6454,0.2315,AWAY,HIGH,LOSS,-0.4139,-1.0
2025-11-12_Kentucky Wildcats_Louisville Cardinals_totals_ensemble,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,184.0,174.97,172.21,UNDER,LOW,LOSS,-2.76,-1.0
2025-11-12_Kentucky Wildcats_Louisville Cardinals_totals_random_forest,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,184.0,174.97,175.02,OVER,NONE,WIN,0.05,0.91
2025-11-12_Kentucky Wildcats_Louisville Cardinals_totals_xgboost,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,184.0,174.97,169.75,UNDER,HIGH,LOSS,-5.21,-1.0
2025-11-12_Kentucky Wildcats_Louisville Cardinals_totals_lightgbm,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,184.0,174.97,173.4,UNDER,NONE,LOSS,-1.57,-1.0
2025-11-12_Kentucky Wildcats_Louisville Cardinals_totals_linear_regression,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,184.0,174.97,171.02,UNDER,MEDIUM,LOSS,-3.95,-1.0
2025-11-12_Kentucky Wildcats_Louisville Cardinals_spreads_ensemble,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,,-3.43,-3.44,HOME,NONE,LOSS,-0.01,-1.0
2025-11-12_Kentucky Wildcats_Louisville Cardinals_spreads_random_forest,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,,-3.43,-1.91,AWAY,LOW,WIN,1.52,0.91
2025-11-12_Kentucky Wildcats_Louisville Cardinals_spreads_xgboost,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,,-3.43,3.4,AWAY,HIGH,WIN,6.83,0.91
2025-11-12_Kentucky Wildcats_Louisville Cardinals_spreads_lightgbm,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,,-3.43,-4.97,HOME,LOW,LOSS,-1.54,-1.0
2025-11-12_Kentucky Wildcats_Louisville Cardinals_spreads_linear_regression,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,,-3.43,-5.92,HOME,MEDIUM,LOSS,-2.49,-1.0
2025-11-12_Kentucky Wildcats_Louisville Cardinals_moneyline_ensemble,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,,0.6381,0.5876,AWAY,MEDIUM,WIN,-0.0505,0.91
2025-11-12_Kentucky Wildcats_Louisville Cardinals_moneyline_random_forest,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,,0.6381,0.5294,AWAY,HIGH,WIN,-0.1087,0.91
2025-11-12_Kentucky Wildcats_Louisville Cardinals_moneyline_xgboost,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,,0.6381,0.4989,AWAY,HIGH,WIN,-0.1392,0.91
2025-11-12_Kentucky Wildcats_Louisville Cardinals_moneyline_lightgbm,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,,0.6381,0.6458,PASS,NONE,UNKNOWN,0.0077,0.0
2025-11-12_Kentucky Wildcats_Louisville Cardinals_moneyline_logistic_regression,2025-11-12,Kentucky Wildcats,Louisville Cardinals,96,88,,0.6381,0.6795,HOME,LOW,LOSS,0.0413,-1.0
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_totals_ensemble,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,158.0,163.12,162.42,UNDER,NONE,WIN,-0.7,0.91
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_totals_random_forest,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,158.0,163.12,157.11,UNDER,HIGH,WIN,-6.01,0.91
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_totals_xgboost,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,158.0,163.12,168.93,OVER,HIGH,LOSS,5.82,-1.0
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_totals_lightgbm,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,158.0,163.12,163.9,OVER,NONE,LOSS,0.79,-1.0
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_totals_linear_regression,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,158.0,163.12,160.93,UNDER,LOW,WIN,-2.19,0.91
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_spreads_ensemble,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,,-3.85,-2.42,AWAY,LOW,WIN,1.43,0.91
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_spreads_random_forest,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,,-3.85,-4.71,HOME,NONE,LOSS,-0.85,-1.0
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_spreads_xgboost,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,,-3.85,-3.83,AWAY,NONE,WIN,0.03,0.91
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_spreads_lightgbm,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,,-3.85,-1.02,AWAY,MEDIUM,WIN,2.83,0.91
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_spreads_linear_regression,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,,-3.85,-0.44,AWAY,HIGH,WIN,3.41,0.91
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_moneyline_ensemble,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,,0.6556,0.6424,PASS,NONE,UNKNOWN,-0.0132,0.0
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_moneyline_random_forest,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,,0.6556,0.6191,AWAY,LOW,WIN,-0.0365,0.91
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_moneyline_xgboost,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,,0.6556,0.6657,PASS,NONE,UNKNOWN,0.0101,0.0
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_moneyline_lightgbm,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,,0.6556,0.6147,AWAY,LOW,WIN,-0.0409,0.91
2025-11-12_Texas Tech Red Raiders_Illinois Fighting Illini_moneyline_logistic_regression,2025-11-12,Texas Tech Red Raiders,Illinois Fighting Illini,81,77,,0.6556,0.7264,HOME,MEDIUM,LOSS,0.0708,-1.0
2025-11-12_Hampton Pirates_Virginia Cavaliers_totals_ensemble,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,144.0,147.5,149.67,OVER,LOW,LOSS,2.17,-1.0
2025-11-12_Hampton Pirates_Virginia Cavaliers_totals_random_forest,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,144.0,147.5,147.11,UNDER,NONE,WIN,-0.39,0.91
2025-11-12_Hampton Pirates_Virginia Cavaliers_totals_xgboost,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,144.0,147.5,151.52,OVER,MEDIUM,LOSS,4.02,-1.0
2025-11-12_Hampton Pirates_Virginia Cavaliers_totals_lightgbm,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,144.0,147.5,147.81,OVER,NONE,LOSS,0.31,-1.0
2025-11-12_Hampton Pirates_Virginia Cavaliers_totals_linear_regression,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,144.0,147.5,153.35,OVER,HIGH,LOSS,5.85,-1.0
2025-11-12_Hampton Pirates_Virginia Cavaliers_spreads_ensemble,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,,-21.83,-19.72,AWAY,MEDIUM,WIN,2.11,0.91
2025-11-12_Hampton Pirates_Virginia Cavaliers_spreads_random_forest,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,,-21.83,-19.82,AWAY,MEDIUM,WIN,2.01,0.91
2025-11-12_Hampton Pirates_Virginia Cavaliers_spreads_xgboost,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,,-21.83,-19.62,AWAY,MEDIUM,WIN,2.22,0.91
2025-11-12_Hampton Pirates_Virginia Cavaliers_spreads_lightgbm,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,,-21.83,-24.04,HOME,MEDIUM,LOSS,-2.21,-1.0
2025-11-12_Hampton Pirates_Virginia Cavaliers_spreads_linear_regression,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,,-21.83,-18.74,AWAY,HIGH,WIN,3.1,0.91
2025-11-12_Hampton Pirates_Virginia Cavaliers_moneyline_ensemble,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,,0.742,0.7333,PASS,NONE,UNKNOWN,-0.0087,0.0
2025-11-12_Hampton Pirates_Virginia Cavaliers_moneyline_random_forest,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,,0.742,0.6703,AWAY,MEDIUM,WIN,-0.0718,0.91
2025-11-12_Hampton Pirates_Virginia Cavaliers_moneyline_xgboost,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,,0.742,0.7849,HOME,LOW,LOSS,0.0428,-1.0
2025-11-12_Hampton Pirates_Virginia Cavaliers_moneyline_lightgbm,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,,0.742,0.6818,AWAY,MEDIUM,WIN,-0.0602,0.91
2025-11-12_Hampton Pirates_Virginia Cavaliers_moneyline_logistic_regression,2025-11-12,Hampton Pirates,Virginia Cavaliers,91,53,,0.742,0.8747,HOME,HIGH,LOSS,0.1327,-1.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_totals_ensemble,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,160.0,156.25,157.11,OVER,NONE,WIN,0.86,0.91
2025-11-12_Memphis Tigers_Ole Miss Rebels_totals_random_forest,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,160.0,156.25,156.79,OVER,NONE,WIN,0.54,0.91
2025-11-12_Memphis Tigers_Ole Miss Rebels_totals_xgboost,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,160.0,156.25,157.43,OVER,NONE,WIN,1.18,0.91
2025-11-12_Memphis Tigers_Ole Miss Rebels_totals_lightgbm,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,160.0,156.25,155.62,UNDER,NONE,LOSS,-0.63,-1.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_totals_linear_regression,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,160.0,156.25,162.02,OVER,HIGH,WIN,5.77,0.91
2025-11-12_Memphis Tigers_Ole Miss Rebels_spreads_ensemble,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,,-9.0,-9.02,HOME,NONE,LOSS,-0.02,-1.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_spreads_random_forest,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,,-9.0,-9.3,HOME,NONE,LOSS,-0.3,-1.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_spreads_xgboost,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,,-9.0,-12.6,HOME,HIGH,LOSS,-3.6,-1.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_spreads_lightgbm,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,,-9.0,-3.35,AWAY,HIGH,LOSS,5.65,-1.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_spreads_linear_regression,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,,-9.0,-8.74,AWAY,NONE,LOSS,0.26,-1.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_moneyline_ensemble,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,,0.7983,0.8499,HOME,MEDIUM,LOSS,0.0516,-1.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_moneyline_random_forest,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,,0.7983,0.8387,HOME,LOW,LOSS,0.0405,-1.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_moneyline_xgboost,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,,0.7983,0.7897,PASS,NONE,UNKNOWN,-0.0086,0.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_moneyline_lightgbm,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,,0.7983,0.861,HOME,MEDIUM,LOSS,0.0627,-1.0
2025-11-12_Memphis Tigers_Ole Miss Rebels_moneyline_logistic_regression,2025-11-12,Memphis Tigers,Ole Miss Rebels,83,77,,0.7983,0.9417,HOME,HIGH,LOSS,0.1434,-1.0
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_totals_ensemble,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,132.0,143.5,145.37,OVER,NONE,LOSS,1.87,-1.0
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_totals_random_forest,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,132.0,143.5,144.74,OVER,NONE,LOSS,1.24,-1.0
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_totals_xgboost,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,132.0,143.5,141.95,UNDER,NONE,WIN,-1.55,0.91
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_totals_lightgbm,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,132.0,143.5,146.0,OVER,LOW,LOSS,2.5,-1.0
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_totals_linear_regression,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,132.0,143.5,147.88,OVER,MEDIUM,LOSS,4.38,-1.0
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_spreads_ensemble,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,,-5.83,-4.5,AWAY,LOW,WIN,1.33,0.91
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_spreads_random_forest,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,,-5.83,-8.01,HOME,MEDIUM,LOSS,-2.18,-1.0
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_spreads_xgboost,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,,-5.83,-3.65,AWAY,MEDIUM,WIN,2.18,0.91
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_spreads_lightgbm,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,,-5.83,-5.35,AWAY,NONE,WIN,0.48,0.91
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_spreads_linear_regression,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,,-5.83,-3.6,AWAY,MEDIUM,WIN,2.23,0.91
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_moneyline_ensemble,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,,0.735,0.7354,PASS,NONE,UNKNOWN,0.0004,0.0
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_moneyline_random_forest,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,,0.735,0.95,HOME,HIGH,LOSS,0.215,-1.0
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_moneyline_xgboost,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,,0.735,0.6709,AWAY,MEDIUM,WIN,-0.064,0.91
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_moneyline_lightgbm,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,,0.735,0.7633,HOME,NONE,LOSS,0.0283,-1.0
2025-11-12_Western Illinois Leathernecks_CSU Bakersfield Roadrunners_moneyline_logistic_regression,2025-11-12,Western Illinois Leathernecks,CSU Bakersfield Roadrunners,74,58,,0.735,0.7075,AWAY,NONE,WIN,-0.0275,0.91
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_totals_ensemble,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,153.0,165.35,164.87,UNDER,NONE,WIN,-0.49,0.91
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_totals_random_forest,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,153.0,165.35,171.84,OVER,HIGH,LOSS,6.48,-1.0
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_totals_xgboost,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,153.0,165.35,165.66,OVER,NONE,LOSS,0.3,-1.0
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_totals_lightgbm,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,153.0,165.35,164.08,UNDER,NONE,WIN,-1.28,0.91
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_totals_linear_regression,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,153.0,165.35,162.01,UNDER,MEDIUM,WIN,-3.34,0.91
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_spreads_ensemble,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,,-10.5,-9.72,AWAY,NONE,WIN,0.78,0.91
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_spreads_random_forest,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,,-10.5,-6.38,AWAY,HIGH,WIN,4.12,0.91
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_spreads_xgboost,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,,-10.5,-13.1,HOME,MEDIUM,LOSS,-2.6,-1.0
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_spreads_lightgbm,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,,-10.5,-13.07,HOME,MEDIUM,LOSS,-2.57,-1.0
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_spreads_linear_regression,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,,-10.5,-6.15,AWAY,HIGH,WIN,4.35,0.91
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_moneyline_ensemble,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,,0.8191,0.88,HOME,MEDIUM,LOSS,0.061,-1.0
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_moneyline_random_forest,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,,0.8191,0.8748,HOME,MEDIUM,LOSS,0.0558,-1.0
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_moneyline_xgboost,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,,0.8191,0.8865,HOME,MEDIUM,LOSS,0.0675,-1.0
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_moneyline_lightgbm,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,,0.8191,0.6565,AWAY,HIGH,WIN,-0.1625,0.91
2025-11-12_Creighton Bluejays_Gonzaga Bulldogs_moneyline_logistic_regression,2025-11-12,Creighton Bluejays,Gonzaga Bulldogs,90,63,,0.8191,0.8853,HOME,MEDIUM,LOSS,0.0662,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_totals_ensemble,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,195.0,156.5,153.62,UNDER,LOW,LOSS,-2.88,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_totals_random_forest,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,195.0,156.5,153.03,UNDER,MEDIUM,LOSS,-3.47,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_totals_xgboost,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,195.0,156.5,153.35,UNDER,MEDIUM,LOSS,-3.15,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_totals_lightgbm,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,195.0,156.5,153.88,UNDER,LOW,LOSS,-2.62,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_totals_linear_regression,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,195.0,156.5,154.36,UNDER,LOW,LOSS,-2.14,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_spreads_ensemble,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,,-9.5,-7.86,AWAY,LOW,LOSS,1.64,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_spreads_random_forest,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,,-9.5,-5.27,AWAY,HIGH,LOSS,4.23,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_spreads_xgboost,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,,-9.5,-3.93,AWAY,HIGH,LOSS,5.57,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_spreads_lightgbm,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,,-9.5,-11.48,HOME,LOW,LOSS,-1.98,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_spreads_linear_regression,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,,-9.5,-10.45,HOME,NONE,LOSS,-0.95,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_moneyline_ensemble,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,,0.7653,0.6655,AWAY,MEDIUM,LOSS,-0.0997,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_moneyline_random_forest,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,,0.7653,0.6537,AWAY,HIGH,LOSS,-0.1115,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_moneyline_xgboost,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,,0.7653,0.6479,AWAY,HIGH,LOSS,-0.1174,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_moneyline_lightgbm,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,,0.7653,0.6773,AWAY,MEDIUM,LOSS,-0.0879,-1.0
2025-11-12_Montana Grizzlies_UNLV Rebels_moneyline_logistic_regression,2025-11-12,Montana Grizzlies,UNLV Rebels,93,102,,0.7653,0.95,HOME,HIGH,WIN,0.1847,0.91
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_totals_ensemble,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,150.0,144.75,143.07,UNDER,NONE,LOSS,-1.68,-1.0
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_totals_random_forest,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,150.0,144.75,140.0,UNDER,MEDIUM,LOSS,-4.75,-1.0
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_totals_xgboost,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,150.0,144.75,146.12,OVER,NONE,WIN,1.37,0.91
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_totals_lightgbm,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,150.0,144.75,142.85,UNDER,NONE,LOSS,-1.9,-1.0
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_totals_linear_regression,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,150.0,144.75,143.28,UNDER,NONE,LOSS,-1.47,-1.0
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_spreads_ensemble,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,,-18.75,-19.58,HOME,NONE,LOSS,-0.83,-1.0
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_spreads_random_forest,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,,-18.75,-19.41,HOME,NONE,LOSS,-0.66,-1.0
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_spreads_xgboost,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,,-18.75,-15.1,AWAY,HIGH,WIN,3.65,0.91
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_spreads_lightgbm,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,,-18.75,-19.74,HOME,NONE,LOSS,-0.99,-1.0
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_spreads_linear_regression,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,,-18.75,-20.16,HOME,LOW,LOSS,-1.41,-1.0
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_moneyline_ensemble,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,,0.7452,0.7006,AWAY,LOW,WIN,-0.0446,0.91
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_moneyline_random_forest,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,,0.7452,0.711,AWAY,LOW,WIN,-0.0342,0.91
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_moneyline_xgboost,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,,0.7452,0.7147,AWAY,LOW,WIN,-0.0305,0.91
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_moneyline_lightgbm,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,,0.7452,0.6761,AWAY,MEDIUM,WIN,-0.0691,0.91
2025-11-12_Ohio Bobcats_Saint Mary's Gaels_moneyline_logistic_regression,2025-11-12,Ohio Bobcats,Saint Mary's Gaels,90,60,,0.7452,0.6902,AWAY,MEDIUM,WIN,-0.055,0.91
2025-11-12_UC Santa Barbara Gauchos_Sacramento St Hornets_totals_ensemble,2025-11-12,UC Santa Barbara Gauchos,Sacramento St Hornets,87,92,179.0,161.17,161.45,OVER,NONE,WIN,0.28,0.91
2025-11-12_UC Santa Barbara Gauchos_Sacramento St Hornets_totals_random_forest,2025-11-12,UC Santa Barbara Gauchos,Sacramento St Hornets,87,92,179.0,161.17,162.94,OVER,NONE,WIN,1.78,0.91
2025-11-12_UC Santa Barbara Gauchos_Sacramento St Hornets_totals_xgboost,2025-11-12,UC Santa Barbara Gauchos,Sacramento St Hornets,87,92,179.0,161.17,161.07,UNDER,NONE,LOSS,-0.1,-1.0
2025-11-12_UC Santa Barbara Gauchos_Sacramento St Hornets_totals_lightgbm,2025-11-12,UC Santa Barbara Gauchos,Sacramento St Hornets,87,92,179.0,161.17,157.73,UNDER,MEDIUM,LOSS,-3.44,-1.0
2025-11-12_UC Santa Barbara Gauchos_Sacramento St Hornets_totals_linear_regression,2025-11-12,UC Santa Barbara Gauchos,Sacramento St Hornets,87,92,179.0,161.17,161.83,OVER,NONE,WIN,0.67,0.91
2025-11-12_UC Santa Barbara Gauchos_Sacramento St Hornets_spreads_ensemble,2025-11-12,UC Santa Barbara Gauchos,Sacramento St Hornets,87,92,,8.5,9.67,AWAY,LOW,LOSS,1.17,-1.0
2025-11-12_UC Santa Barbara Gauchos_Sacramento St Hornets_spreads_random_forest,2025-11-12,UC Santa Barbara Gauchos,Sacramento St Hornets,87,92,,8.5,10.48,AWAY,LOW,LOSS,1.98,-1.0
